"source_index","record_type","primary_id","event_id","dual_id","format_code","format_label","start_date","end_date","event_name","location_state","tournament_system","tournament_id","winner_side","winner_team_id","winner_team_name","team_1_id","team_1_name","team_1_state","team_1_score","team_2_id","team_2_name","team_2_state","team_2_score","season_id","results_url_template"
"190","standalone_dual","8706673132","","8706673132","","standalone_dual","2026-02-13","2026-02-13","Emmanuel vs Truett-McConnell (Ga.)","GA","","","1","758740150","Emmanuel","758740150","Emmanuel","GA","24","770134150","Truett-McConnell (Ga.)","GA","22","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8706673132&teamId={TEAM_ID}"
"191","standalone_dual","8703635132","","8703635132","","standalone_dual","2026-02-13","2026-02-13","Duke vs NC State","NC","","","2","758878150","NC State","758810150","Duke","NC","7","758878150","NC State","NC","32","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8703635132&teamId={TEAM_ID}"
"192","standalone_dual","8985390132","","8985390132","","standalone_dual","2026-02-13","2026-02-13","Keystone vs Misericordia","PA","","","2","759014150","Misericordia","758745150","Keystone","PA","4","759014150","Misericordia","PA","53","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8985390132&teamId={TEAM_ID}"
"193","standalone_dual","8707813132","","8707813132","","standalone_dual","2026-02-13","2026-02-13","Delaware Valley vs Arcadia","PA","","","2","770507150","Arcadia","758807150","Delaware Valley","PA","15","770507150","Arcadia","PA","41","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8707813132&teamId={TEAM_ID}"
"194","standalone_dual","8706113132","","8706113132","","standalone_dual","2026-02-13","2026-02-13","Lehigh vs Penn","PA","","","1","758842150","Lehigh","758842150","Lehigh","PA","24","758899150","Penn","PA","14","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8706113132&teamId={TEAM_ID}"
"195","standalone_dual","8704519132","","8704519132","","standalone_dual","2026-02-13","2026-02-13","Davidson vs Appalachian State","NC","","","2","758763150","Appalachian State","758806150","Davidson","NC","3","758763150","Appalachian State","NC","38","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8704519132&teamId={TEAM_ID}"
"196","standalone_dual","8703897132","","8703897132","","standalone_dual","2026-02-13","2026-02-13","George Mason vs Clarion","VA","","","1","758821150","George Mason","758821150","George Mason","VA","26","758792150","Clarion","PA","18","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8703897132&teamId={TEAM_ID}"
"197","standalone_dual","8705966132","","8705966132","","standalone_dual","2026-02-13","2026-02-13","Concordia-Moorhead vs Augsburg","MN","","","2","758767150","Augsburg","758802150","Concordia-Moorhead","MN","3","758767150","Augsburg","MN","44","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8705966132&teamId={TEAM_ID}"
"198","standalone_dual","8703488132","","8703488132","","standalone_dual","2026-02-13","2026-02-13","Minot State (N.D.) vs Augustana (SD)","ND","","","2","758769150","Augustana (SD)","758864150","Minot State (N.D.)","ND","12","758769150","Augustana (SD)","SD","43","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8703488132&teamId={TEAM_ID}"
"199","standalone_dual","8708122132","","8708122132","","standalone_dual","2026-02-13","2026-02-13","Northern State vs Jamestown (N.D.)","SD","","","1","758885150","Northern State","758885150","Northern State","SD","52","770120150","Jamestown (N.D.)","ND","0","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8708122132&teamId={TEAM_ID}"
"200","standalone_dual","8705593132","","8705593132","","standalone_dual","2026-02-13","2026-02-13","Colorado School of Mines vs Simon Fraser (B.C.)","CO","","","1","758798150","Colorado School of Mines","758798150","Colorado School of Mines","CO","39","758915150","Simon Fraser (B.C.)","BC","7","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8705593132&teamId={TEAM_ID}"
"201","standalone_dual","8704468132","","8704468132","","standalone_dual","2026-02-13","2026-02-13","Air Force vs Utah Valley","CO","","","2","758936150","Utah Valley","758758150","Air Force","CO","6","758936150","Utah Valley","UT","32","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8704468132&teamId={TEAM_ID}"
"202","standalone_dual","8790307132","","8790307132","","standalone_dual","2026-02-13","2026-02-13","Kent State vs Mercyhurst","OH","","","1","758836150","Kent State","758836150","Kent State","OH","45","758855150","Mercyhurst","PA","3","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8790307132&teamId={TEAM_ID}"
"203","standalone_dual","8707485132","","8707485132","","standalone_dual","2026-02-13","2026-02-13","Coe vs University of Dubuque","IA","","","1","758795150","Coe","758795150","Coe","IA","34","758809150","University of Dubuque","IA","7","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8707485132&teamId={TEAM_ID}"
"204","standalone_dual","8714027132","","8714027132","","standalone_dual","2026-02-13","2026-02-13","Northwestern vs Northern Illinois","IL","","","2","758883150","Northern Illinois","758886150","Northwestern","IL","9","758883150","Northern Illinois","IL","28","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8714027132&teamId={TEAM_ID}"
"205","standalone_dual","8710174132","","8710174132","","standalone_dual","2026-02-13","2026-02-13","Arizona State vs California Baptist","AZ","","","1","758764150","Arizona State","758764150","Arizona State","AZ","31","758781150","California Baptist","CA","9","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8710174132&teamId={TEAM_ID}"
"206","standalone_dual","8703760132","","8703760132","","standalone_dual","2026-02-13","2026-02-13","Northern Colorado vs Wyoming","CO","","","2","758963150","Wyoming","758882150","Northern Colorado","CO","10","758963150","Wyoming","WY","25","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8703760132&teamId={TEAM_ID}"
"207","standalone_dual","8704120132","","8704120132","","standalone_dual","2026-02-13","2026-02-13","Oregon State vs North Dakota State","OR","","","1","758895150","Oregon State","758895150","Oregon State","OR","20","758881150","North Dakota State","ND","11","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8704120132&teamId={TEAM_ID}"
"208","standalone_dual","8704887132","","8704887132","","standalone_dual","2026-02-13","2026-02-13","Ithaca vs Wilkes","NY","","","1","758832150","Ithaca","758832150","Ithaca","NY","29","758952150","Wilkes","PA","10","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8704887132&teamId={TEAM_ID}"
"209","standalone_dual","8705523132","","8705523132","","standalone_dual","2026-02-13","2026-02-13","Iowa State vs West Virginia","IA","","","1","758831150","Iowa State","758831150","Iowa State","IA","32","758947150","West Virginia","WV","7","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8705523132&teamId={TEAM_ID}"
"210","standalone_dual","8711714132","","8711714132","","standalone_dual","2026-02-13","2026-02-13","Illinois vs Nebraska","IL","","","2","758871150","Nebraska","758827150","Illinois","IL","11","758871150","Nebraska","NE","28","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8711714132&teamId={TEAM_ID}"
"211","standalone_dual","8725874132","","8725874132","","standalone_dual","2026-02-13","2026-02-13","Iowa vs Michigan","IA","","","1","758830150","Iowa","758830150","Iowa","IA","19","758857150","Michigan","MI","17","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8725874132&teamId={TEAM_ID}"
"212","standalone_dual","8709688132","","8709688132","","standalone_dual","2026-02-13","2026-02-13","Penn State vs Ohio State","PA","","","1","758898150","Penn State","758898150","Penn State","PA","36","758890150","Ohio State","OH","5","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8709688132&teamId={TEAM_ID}"
"213","standalone_dual","8999751132","","8999751132","","standalone_dual","2026-02-13","2026-02-13","Buffalo vs SIU Edwardsville","NY","","","2","758918150","SIU Edwardsville","758779150","Buffalo","NY","9","758918150","SIU Edwardsville","IL","24","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8999751132&teamId={TEAM_ID}"
"214","standalone_dual","8704263132","","8704263132","","standalone_dual","2026-02-12","2026-02-12","Luther vs Buena Vista","IA","","","1","758846150","Luther","758846150","Luther","IA","44","758778150","Buena Vista","IA","6","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8704263132&teamId={TEAM_ID}"
"215","standalone_dual","8712328132","","8712328132","","standalone_dual","2026-02-12","2026-02-12","Edinboro vs Lock Haven","PA","","","2","758844150","Lock Haven","758812150","Edinboro","PA","12","758844150","Lock Haven","PA","18","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8712328132&teamId={TEAM_ID}"
"216","standalone_dual","8703506132","","8703506132","","standalone_dual","2026-02-12","2026-02-12","Loras vs Wartburg","IA","","","2","758941150","Wartburg","758845150","Loras","IA","6","758941150","Wartburg","IA","26","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8703506132&teamId={TEAM_ID}"
"217","standalone_dual","8704612132","","8704612132","","standalone_dual","2026-02-12","2026-02-12","Minnesota State vs Southwest Minnesota State","MN","","","1","758862150","Minnesota State","758862150","Minnesota State","MN","46","758920150","Southwest Minnesota State","MN","0","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8704612132&teamId={TEAM_ID}"
"218","standalone_dual","8707336132","","8707336132","","standalone_dual","2026-02-12","2026-02-12","Concordia-Moorhead vs Jamestown (N.D.)","MN","","","1","758802150","Concordia-Moorhead","758802150","Concordia-Moorhead","MN","32","770120150","Jamestown (N.D.)","ND","9","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8707336132&teamId={TEAM_ID}"
"219","standalone_dual","8989008132","","8989008132","","standalone_dual","2026-02-12","2026-02-12","King`s (PA) vs Stevens Tech","PA","","","2","758925150","Stevens Tech","758838150","King`s (PA)","PA","3","758925150","Stevens Tech","NJ","47","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8989008132&teamId={TEAM_ID}"
"220","standalone_dual","8707138132","","8707138132","","standalone_dual","2026-02-12","2026-02-12","Missouri vs Oklahoma","MO","","","1","758865150","Missouri","758865150","Missouri","MO","23","758891150","Oklahoma","OK","14","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8707138132&teamId={TEAM_ID}"
"221","standalone_dual","8704726132","","8704726132","","standalone_dual","2026-02-12","2026-02-12","Olivet vs Adrian","MI","","","1","758893150","Olivet","758893150","Olivet","MI","34","758741150","Adrian","MI","12","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8704726132&teamId={TEAM_ID}"
"222","standalone_dual","8704409132","","8704409132","","standalone_dual","2026-02-12","2026-02-12","Mount St. Joseph vs Wilmington","OH","","","1","758866150","Mount St. Joseph","758866150","Mount St. Joseph","OH","41","758755150","Wilmington","OH","12","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8704409132&teamId={TEAM_ID}"
"223","standalone_dual","8703768132","","8703768132","","standalone_dual","2026-02-12","2026-02-12","Baldwin Wallace vs Ohio Northern","OH","","","1","758770150","Baldwin Wallace","758770150","Baldwin Wallace","OH","27","758889150","Ohio Northern","OH","15","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8703768132&teamId={TEAM_ID}"
"224","standalone_dual","8703618132","","8703618132","","standalone_dual","2026-02-12","2026-02-12","Trine vs Albion","IN","","","2","758989150","Albion","758932150","Trine","IN","16","758989150","Albion","MI","26","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8703618132&teamId={TEAM_ID}"
"225","standalone_dual","8708206132","","8708206132","","standalone_dual","2026-02-12","2026-02-12","San Francisco State vs Menlo (Calif.)","CA","","","2","758965150","Menlo (Calif.)","758911150","San Francisco State","CA","16","758965150","Menlo (Calif.)","CA","18","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8708206132&teamId={TEAM_ID}"
"226","standalone_dual","9001434132","","9001434132","","standalone_dual","2026-02-12","2026-02-12","Presbyterian vs Gardner-Webb","SC","","","2","758820150","Gardner-Webb","758975150","Presbyterian","SC","10","758820150","Gardner-Webb","NC","31","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=9001434132&teamId={TEAM_ID}"
"227","standalone_dual","9001709132","","9001709132","","standalone_dual","2026-02-12","2026-02-12","West Liberty vs Ashland","WV","","","1","758946150","West Liberty","758946150","West Liberty","WV","29","758766150","Ashland","OH","21","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=9001709132&teamId={TEAM_ID}"
"228","standalone_dual","8704142132","","8704142132","","standalone_dual","2026-02-12","2026-02-12","Simpson vs Central","IA","","","2","758785150","Central","758916150","Simpson","IA","0","758785150","Central","IA","46","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8704142132&teamId={TEAM_ID}"
"229","standalone_dual","8965210132","","8965210132","","standalone_dual","2026-02-12","2026-02-12","Evergreen State College vs Linfield","WA","","","1","770141150","Evergreen State College","770141150","Evergreen State College","WA","33","758993150","Linfield","OR","24","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8965210132&teamId={TEAM_ID}"
"230","tournament_event","8707506132","8707506132","","D","dual_tournament","2026-02-12","2026-02-12","Salem Quad","WV","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=8707506132&teamId={TEAM_ID}"
"231","standalone_dual","8984774132","","8984774132","","standalone_dual","2026-02-11","2026-02-11","Vanguard vs Hope International University","CA","","","1","758981150","Vanguard","758981150","Vanguard","CA","53","770160150","Hope International University","CA","6","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8984774132&teamId={TEAM_ID}"
"232","standalone_dual","8703746132","","8703746132","","standalone_dual","2026-02-11","2026-02-11","Cortland State vs Ithaca","NY","","","2","758832150","Ithaca","758926150","Cortland State","NY","15","758832150","Ithaca","NY","33","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8703746132&teamId={TEAM_ID}"
"233","standalone_dual","9000605132","","9000605132","","standalone_dual","2026-02-11","2026-02-11","Wisconsin-Parkside vs Wisconsin-Parkside","WI","","","2","758958150","Wisconsin-Parkside","758958150","Wisconsin-Parkside","WI","0","758958150","Wisconsin-Parkside","WI","0","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=9000605132&teamId={TEAM_ID}"
"234","standalone_dual","8703516132","","8703516132","","standalone_dual","2026-02-11","2026-02-11","Franklin & Marshall vs Morgan State","PA","","","1","758818150","Franklin & Marshall","758818150","Franklin & Marshall","PA","51","759003150","Morgan State","MD","0","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8703516132&teamId={TEAM_ID}"
"235","standalone_dual","8706578132","","8706578132","","standalone_dual","2026-02-11","2026-02-11","Plymouth State vs Emmanuel College","NH","","","2","770510150","Emmanuel College","758902150","Plymouth State","NH","9","770510150","Emmanuel College","MA","42","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8706578132&teamId={TEAM_ID}"
"236","standalone_dual","8708322132","","8708322132","","standalone_dual","2026-02-11","2026-02-11","Adams State vs New Mexico Highlands","CO","","","1","758757150","Adams State","758757150","Adams State","CO","36","758873150","New Mexico Highlands","NM","7","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8708322132&teamId={TEAM_ID}"
"237","standalone_dual","8707486132","","8707486132","","standalone_dual","2026-02-11","2026-02-11","Coe vs Cornell College","IA","","","1","758795150","Coe","758795150","Coe","IA","32","758804150","Cornell College","IA","7","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8707486132&teamId={TEAM_ID}"
"238","standalone_dual","8709640132","","8709640132","","standalone_dual","2026-02-10","2026-02-10","Heidelberg vs Muskingum","OH","","","1","758824150","Heidelberg","758824150","Heidelberg","OH","35","758869150","Muskingum","OH","8","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8709640132&teamId={TEAM_ID}"
"239","standalone_dual","8707693132","","8707693132","","standalone_dual","2026-02-10","2026-02-10","Mount Union vs Wilmington","OH","","","1","758867150","Mount Union","758867150","Mount Union","OH","38","758755150","Wilmington","OH","15","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8707693132&teamId={TEAM_ID}"
"240","standalone_dual","8707136132","","8707136132","","standalone_dual","2026-02-10","2026-02-10","Shorter (Ga.) vs Bluefield State","GA","","","1","758914150","Shorter (Ga.)","758914150","Shorter (Ga.)","GA","33","758991150","Bluefield State","WV","18","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8707136132&teamId={TEAM_ID}"
"241","tournament_event","8975737132","8975737132","","I","individual","2026-02-09","2026-02-09","Conference Carolinas Developmental Championships","NC","P","965066132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=8975737132&teamId={TEAM_ID}"
"242","standalone_dual","8707636132","","8707636132","","standalone_dual","2026-02-09","2026-02-09","Hofstra vs LIU","NY","","","1","758825150","Hofstra","758825150","Hofstra","NY","31","758969150","LIU","NY","11","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8707636132&teamId={TEAM_ID}"
"243","standalone_dual","8991777132","","8991777132","","standalone_dual","2026-02-08","2026-02-08","Findlay vs Ashland","OH","","","2","758766150","Ashland","758816150","Findlay","OH","18","758766150","Ashland","OH","27","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8991777132&teamId={TEAM_ID}"
"244","standalone_dual","8709183132","","8709183132","","standalone_dual","2026-02-08","2026-02-08","Michigan State vs Iowa","MI","","","2","758830150","Iowa","758858150","Michigan State","MI","6","758830150","Iowa","IA","40","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8709183132&teamId={TEAM_ID}"
"245","standalone_dual","8776656132","","8776656132","","standalone_dual","2026-02-08","2026-02-08","Purdue vs Illinois","IN","","","2","758827150","Illinois","758904150","Purdue","IN","6","758827150","Illinois","IL","28","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8776656132&teamId={TEAM_ID}"
"246","standalone_dual","8708879132","","8708879132","","standalone_dual","2026-02-08","2026-02-08","Oklahoma vs Arizona State","OK","","","1","758891150","Oklahoma","758891150","Oklahoma","OK","31","758764150","Arizona State","AZ","9","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8708879132&teamId={TEAM_ID}"
"247","standalone_dual","8704441132","","8704441132","","standalone_dual","2026-02-08","2026-02-08","Bellarmine vs Gardner-Webb","KY","","","2","758820150","Gardner-Webb","758743150","Bellarmine","KY","18","758820150","Gardner-Webb","NC","19","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8704441132&teamId={TEAM_ID}"
"248","standalone_dual","8707518132","","8707518132","","standalone_dual","2026-02-08","2026-02-08","Northern State vs St. Cloud State","SD","","","2","758922150","St. Cloud State","758885150","Northern State","SD","11","758922150","St. Cloud State","MN","29","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8707518132&teamId={TEAM_ID}"
"249","standalone_dual","8708771132","","8708771132","","standalone_dual","2026-02-08","2026-02-08","Maryland vs Minnesota","MD","","","2","758861150","Minnesota","758850150","Maryland","MD","6","758861150","Minnesota","MN","37","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=8708771132&teamId={TEAM_ID}"